gene,c,coeff,pval,importance,group,scaled
LIG3,ACLY,-0.197764970749405,6.78243917559035e-7,0.19959927383932463,eg,0.05078085240327316
LIG3,AKR1B1,-0.157106213962618,8.43755363191184e-5,0.2347647742085255,eg,0.05973051936080345
LIG3,ALOXE3,0.182894986288176,4.49047298528786e-6,0.20015804289396638,eg,0.05092305987629969
LIG3,BCL9,-0.171376079525803,1.75583929933259e-5,0.24363384293801524,eg,0.0619877092349421
LIG3,C5orf30,-0.139384739399978,4.94958297484754e-4,0.20485043311470666,eg,0.05211727947418656
LIG3,CAMK4,-0.240715726352855,1.23152032907542e-9,0.21741744065591365,eg,0.05531559973028278
LIG3,CLDND1,-0.189777872144207,1.90675899686236e-6,0.2645547423227991,eg,0.06731210615749528
LIG3,CYP2S1,0.168265958789598,2.49992942480415e-5,0.20791837310311947,eg,0.052898074311561655
LIG3,CYP4F22,0.13046492844474,0.00111980625830213,0.20361161458923954,eg,0.05180199849972729
LIG3,DGAT1,0.147601964615269,2.23332957023969e-4,0.2151049668885498,eg,0.054727072058313175
LIG3,DYNLL2,-0.193045217401028,1.25575727991744e-6,0.2637433017614715,eg,0.06710559344749631
LIG3,EIF5B,-0.0519300866889038,0.196233917516982,0.275128942590306,eg,0.07000325429253788
LIG3,FAM78B,-0.21796103695905,4.09470592924457e-8,0.2708800633285232,eg,0.06892190882790693
LIG3,FAM83H,0.214513124477379,6.74521380518201e-8,0.22900204725499546,eg,0.05826389763042
LIG3,FER,-0.173093542529022,1.44072492815228e-5,0.20632934377401815,eg,0.05249366421837669
LIG3,FERMT1,0.196771250442795,7.73130346667065e-7,0.27287542362547496,eg,0.06942973069679856
LIG3,FOXO4,-0.088520846161401,0.027396928462938,0.23482343689131624,eg,0.059745449092168
LIG3,GNG2,-0.213752372487023,7.52215196149586e-8,0.24513856403983253,eg,0.06237066277132993
LIG3,HSF1,0.138387809529654,5.43572002282432e-4,0.220761828996936,eg,0.05616675104377331
LIG3,IFT46,-0.192480207117483,1.35050107963085e-6,0.3260211629196174,eg,0.08295539255005302
LIG3,KCTD2,-0.225380482200721,1.35996126262778e-8,0.2126679383334274,eg,0.054106845025984666
LIG3,LIN37,-0.156636536387853,8.8652544094942e-5,0.20639905892154678,eg,0.05251140681682476
LIG3,LRRN1,-0.220613008044945,2.7735988773492e-8,0.21460403490368746,eg,0.05459958419703369
LIG3,MAGEF1,-0.150073581680144,1.74342537151015e-4,0.20246631758836586,eg,0.05151051887857408
LIG3,NAGLU,-0.182962153498578,4.4537709783938e-6,0.21746988906972217,eg,0.055328947921865684
LIG3,NAT9,-0.211582686320987,1.02428288101373e-7,0.23852755305788692,eg,0.060688151619211976
LIG3,NCALD,-0.167309498398364,2.78335802674212e-5,0.201700358625122,eg,0.05131558129622216
LIG3,NDUFB9,0.116630475091568,0.0036085177981805,0.20579445875657693,eg,0.05235753526481672
LIG3,NR1D2,-0.130771290948834,0.00108972545392937,0.2413621164186762,eg,0.06140955179218663
LIG3,NXPE3,-0.195195379668264,9.50255821653976e-7,0.21496923817406352,eg,0.0546925289186316
LIG3,OPLAH,0.221463055021232,2.44547918132883e-8,0.2003694649483333,eg,0.050976867072392316
LIG3,PADI2,0.14969404135715,1.81145333685726e-4,0.2602114421036254,eg,0.06620673043270629
LIG3,PIP4K2B,-0.211769026134971,9.97608923769621e-8,0.1993228297897739,eg,0.050710497022291946
LIG3,PSD3,-0.201853698137639,3.92960691873741e-7,0.23973924940303704,eg,0.060996529962443174
LIG3,PSMD3,-0.0938538559236673,0.0193209835415916,0.204659402527419,eg,0.05206866193378541
LIG3,RPL8,0.18229867467808,4.82923555539467e-6,0.2418783715328641,eg,0.06154093941040889
LIG3,SAP30BP,-0.217011153028795,4.70219909168726e-8,0.2974455095668889,eg,0.07568285048707298
LIG3,SEPT9,-0.175692061483438,1.06419418844601e-5,0.20025911578614197,eg,0.050948783062772486
LIG3,SFXN2,-0.119861001132307,0.00277433423184727,0.23445576504721058,eg,0.059651876115248595
LIG3,SLC25A46,-0.201503977460668,4.11923163293924e-7,0.23207185469740121,eg,0.059045167737338256
LIG3,SLC35A5,-0.201754694566232,3.98241828999146e-7,0.20754347930739092,eg,0.05280266333827849
LIG3,SSH2,-0.190390399951363,1.76411532791342e-6,0.24839439096116592,eg,0.06319927508485798
LIG3,STXBP2,0.220391173108651,2.86600629363519e-8,0.20430229812472064,eg,0.051977778384862075
LIG3,TBX2,-0.185600431635146,3.2188617337327e-6,0.20199953337878665,eg,0.0513917216718542
LIG3,TMEM232,-0.180370662467,6.09967170696719e-6,0.30757431248699924,eg,0.07826064440047456
LIG3,TNFRSF10A,0.197790209748558,6.75986159074826e-7,0.22920850503432133,eg,0.058316441411863706
LIG3,TOMM70,-0.213010567364005,8.36260709509184e-8,0.2963541220038149,eg,0.07540509089006585
LIG3,TOP1MT,0.187492212084259,2.54299177879844e-6,0.29934158685438417,eg,0.07616540469704185
LIG3,TTC27,0.133821816954728,8.28324695901944e-4,0.24844213004204938,eg,0.063211424744902045
LIG3,UBE2O,-0.218325899039901,3.88215901224668e-8,0.22516476764577004,eg,0.057287304828812446
LIG3,UQCRQ,-0.160605984773309,5.81132954053516e-5,0.2557066281075486,eg,0.06506024923530467
LIG3,VRK2,0.209493941662716,1.37455693267757e-7,0.20106183472130587,eg,0.05115307610722784
LIG3,ZACN,-0.215059378949069,6.23578871750093e-8,0.21185741186934082,eg,0.05390056495495821
LIG3,ZMIZ1,-0.213354437274548,7.96230421246927e-8,0.21830430759126795,eg,0.05554130855352529
LIG3,ZNF185,0.171194732778172,1.79269610944449e-5,0.20656380456407192,eg,0.05255333480356814
LIG3,ZP3,0.170821063433118,1.87097192397427e-5,0.19795510841159092,eg,0.05036241009911673
LIG4,ABCA10,0.151787974734134,1.46494577734549e-4,0.24806276866094729,eg,0.0631148767651558
LIG4,ABCE1,0.101493948636739,0.0113848766555786,0.2779387385797966,eg,0.07071835113633453
LIG4,ARL16,0.027729628942499,0.490345627097749,0.2924604310251637,eg,0.07441414131936136
LIG4,DUSP7,0.109207009758461,0.00644783075949046,0.37177222758551637,eg,0.0945990998032802
LIG4,EDA2R,0.236247992457708,2.52274007945408e-9,0.2726836219350391,eg,0.06938091690961311
LIG4,FBXL2,0.228785165111353,8.095199041516e-9,0.2985031220628053,eg,0.07595201428423777
LIG4,IKBIP,0.206635676305425,2.04576670641975e-7,0.2590344511718085,eg,0.06590718466366556
LIG4,KCNG3,0.14992628556755,1.76953673744074e-4,0.2391671956088593,eg,0.06085094150540628
LIG4,L3MBTL3,0.132037360146907,9.73152762721775e-4,0.24270323943648683,eg,0.061750869397011486
LIG4,LGALSL,0.108219523740486,0.0069482439071991,0.34792199511779665,eg,0.08852918368649673
LIG4,MRPL15,0.178915640160223,7.26352447308339e-6,0.31079352639264946,eg,0.07907993865245835
LIG4,PAPPA,0.19077819336396,1.6791577898237e-6,0.3307377927800533,eg,0.08415578116871787
LIG4,RUSC2,0.226028277196375,1.23291719598151e-8,0.27462723890984436,eg,0.06987557003369448
LIG4,SSBP4,0.120575099598485,0.00261549483839722,0.29896493012691094,eg,0.07606954505526775
LIG4,VIM,0.166381290614414,3.08735904460685e-5,0.2263897156461724,eg,0.05759905573605947
LMNA,ALPK2,0.300258808843441,2.09890697977436e-14,0.2321143524085972,eg,0.05905598346177465
LMNA,AP5Z1,0.19717007927343,7.33608010844274e-7,0.23877781814344914,eg,0.0607518444187844
LMNA,BGN,0.229565655102008,7.17922713976395e-9,0.27594577222675815,eg,0.07021113852937615
LMNA,CAVIN1,0.229902581612244,6.81565055934529e-9,0.26489583288798974,eg,0.0673989141633181
LMNA,CEP41,0.184707620909263,3.59459974750489e-6,0.3169236730355393,eg,0.08064006918604055
LMNA,CHPF2,0.245631223517542,5.50243964845457e-10,0.2404726372870312,eg,0.0611831781614884
LMNA,COL5A1,0.318209610591488,4.43962246330541e-16,0.297081979962335,eg,0.07559033171566912
LMNA,COL6A2,0.326427382067678,6.94976199430961e-17,0.3312623547613102,eg,0.08428928289573848
LMNA,COL6A3,0.301819288582529,1.51685730170715e-14,0.26622064430338577,eg,0.0677360804434747
LMNA,COL8A1,0.296041252148881,4.99984075798047e-14,0.3200496534688547,eg,0.08143563539440402
LMNA,DCUN1D4,0.115111735205251,0.00407439592215492,0.23475864946718245,eg,0.05972896060592591
LMNA,ELMOD3,0.163807566000298,4.10346206089599e-5,0.30096895749358465,eg,0.07657957270501546
LMNA,EPG5,0.206542604201645,2.07223263909486e-7,0.24519164324082449,eg,0.06238417149909613
LMNA,FAM20C,0.268427225160544,1.03969578334081e-11,0.3131391189532558,eg,0.07967689510167962
LMNA,FAP,0.283407493578172,6.18640534619502e-13,0.27895305479400684,eg,0.07097649597179817
LMNA,FRMPD4,0.30143464187272,1.64358187627062e-14,0.2832485293442331,eg,0.0720696999997648
LMNA,GOPC,0.198929797562429,5.81243730906404e-7,0.31753037565032594,eg,0.08079447581434375
LMNA,GREM1,0.14539015033887,2.77833188701575e-4,0.26707671190903104,eg,0.06795395079604234
LMNA,HACD1,0.200192580724391,4.91182898604055e-7,0.27637552784300334,eg,0.07032051190948284
LMNA,INSYN2B,0.328619148349875,4.19736736019904e-17,0.4904906800459869,eg,0.12481310500950694
LMNA,ITGA11,0.354390635938822,8.16783281019938e-20,0.2994241461377362,eg,0.07618641614526513
LMNA,LIMK1,0.217769459156467,4.21077090684098e-8,0.3216451128343717,eg,0.08184168194047152
LMNA,MMP2,0.273884741146059,3.79416786005732e-12,0.23459134164726564,eg,0.05968638054160363
LMNA,MYH9,0.210367627280365,1.21587509301157e-7,0.258746098854399,eg,0.06583379861255999
LMNA,NEK10,0.360049276598607,1.91644712325627e-20,0.42646943858913955,eg,0.10851961328520773
LMNA,NFIX,0.23762897416805,2.02430212508012e-9,0.28888428795346843,eg,0.07350400811641727
LMNA,NGF,0.293040897581764,9.19111602501649e-14,0.2467741791911733,eg,0.06278692901868897
LMNA,PDE1C,0.341658725744512,1.9187333609932e-18,0.43320657613651253,eg,0.11023422381720714
LMNA,PTN,0.281050659459917,9.75489233588284e-13,0.24471310078522793,eg,0.06226238180301153
LMNA,RWDD1,0.183438628074318,4.20152262234554e-6,0.23683144364195116,eg,0.0602564895004653
LMNA,SH3BP4,0.18484575059355,3.53384361655581e-6,0.23695438846783048,eg,0.06028777912336898
LMNA,SINHCAF,-0.269623068608346,8.35258671462078e-12,0.2675255023654915,eg,0.06806816856848608
LMNA,SLC14A1,0.299117019494998,2.65862783564571e-14,0.259239353978339,eg,0.06595933270244955
LMNA,SLC16A2,0.281913291475828,8.26130321445544e-13,0.23900865710482125,eg,0.060810593243723975
LMNA,SLC22A4,0.298296786805751,3.14867800153683e-14,0.3263902033831981,eg,0.08304931384246245
LMNA,SLC35B3,0.185109454342758,3.42057073359876e-6,0.24547788450093017,eg,0.062457020283289554
LMNA,SMPD1,0.290207427082812,1.62264480576576e-13,0.3436252380019726,eg,0.08743565324386714
LMNA,SNPH,0.251273089668793,2.13566641818701e-10,0.3137769187459165,eg,0.07983921600341473
LMNA,STX1B,0.245924363112406,5.24141406885159e-10,0.23917092026289954,eg,0.06085188943484968
LMNA,TLN1,0.253727996669035,1.40448600967839e-10,0.2607475013547441,eg,0.06634315823031038
LMNA,TMEM120A,0.207359332798322,1.85081805934081e-7,0.2604535756027819,eg,0.06626835373264403
LMNA,TMEM127,0.222033175716097,2.2468158091852e-8,0.3294945480706223,eg,0.08383937372450975
LMNA,TNFSF12,0.268937079225159,9.47161051321404e-12,0.28492778293604537,eg,0.07249707228868918
LMNA,TPST1,0.281166295599753,9.54030162258548e-13,0.2656862723337394,eg,0.0676000820612659
LMNA,TTC29,0.135761430900402,6.9369732704179e-4,0.30400388312398957,eg,0.07735196534404601
MAD2L2,GAR1,-0.112148717917281,0.00514308945451584,0.08898160446441797,eg,0.022628507345482368
MAD2L2,GDF9,-0.110179693681156,0.00598678568065379,0.10001447225333046,eg,0.02543638697923018
MAD2L2,GRAMD1C,-0.157141878353988,8.40588419537939e-5,0.11520512885981696,eg,0.029302429437517857
MAD2L2,HIBCH,-0.071169824110617,0.0763584772386269,0.07792836057677853,eg,0.019815441967309326
MAD2L2,MKNK1,-0.0463994952320663,0.248269932925638,0.07375202849461947,eg,0.018752559857088923
MAD2L2,PERP,-0.0287167177421138,0.475027812188353,0.06351581106050753,eg,0.016147428805963517
MAD2L2,ST6GALNAC4,0.172483405754066,1.54594584894871e-5,0.09319572018549208,eg,0.023701005442427914
MAD2L2,TFDP2,-0.105629442887726,0.00843005148304966,0.08178023235557129,eg,0.020795748495621876
MAD2L2,TRAF3IP2,-0.190808761827456,1.6726303200608e-6,0.10528868979927918,eg,0.02677868241089551
MAD2L2,ZDHHC12,-0.0466772621473007,0.245446355028496,0.07115956593829043,eg,0.01809277466320801
MAPK1,ACP5,0.340724782512011,2.40503590134091e-18,0.32197461617272494,eg,0.08192554098154003
MAPK1,ALDH1A3,0.214720944720017,6.5468360208765e-8,0.37330125183655516,eg,0.09498823852370546
MAPK1,ATOX1,0.383216279309598,3.71637737064154e-23,0.43074060720465596,eg,0.10960663142022642
MAPK1,BASP1,-0.176941784098939,9.18472124413721e-6,0.4968112475578173,eg,0.12642169790935406
MAPK1,BIN3,0.348740933498787,3.37428941871683e-19,0.38272871352057536,eg,0.09738754015288843
MAPK1,C10orf90,0.450500988606241,2.28617440913323e-32,0.44653233615346277,eg,0.11362564759493136
MAPK1,CARD14,0.0292699603030062,0.466558439256311,0.45710028125922453,eg,0.11631520378292935
MAPK1,CCIN,0.0560019154929199,0.163365070013035,0.3255391577164665,eg,0.08283272158007657
MAPK1,CPN1,0.534166590865612,4.18248362712129e-47,0.8345728399478218,eg,0.21238247569436616
MAPK1,DAAM2,0.380627765305474,7.65868950695054e-23,0.3680960492263821,eg,0.09366350748565895
MAPK1,FARP2,0.28208865690946,7.98629841868138e-13,0.3243231077794075,eg,0.08252323524187175
MAPK1,FBXO7,0.337815208819529,4.83766280523817e-18,0.8035561714562208,eg,0.20448869200815212
MAPK1,MIA,0.482540194902404,1.55392497513623e-37,0.7941175992439687,eg,0.2020865627346486
MAPK1,MLANA,0.45086329746196,2.01224674951026e-32,0.37915520166418737,eg,0.09647807659776526
MAPK1,MMP8,0.517202096313073,8.88569151602489e-44,0.4343442235688354,eg,0.11052375661291552
MAPK1,MRGPRX4,0.493177886157073,2.24432313179083e-39,0.8197367511164546,eg,0.20860667120988446
MAPK1,NPAS2,0.293820392280998,7.85186671434297e-14,0.36212794632920015,eg,0.09214461730246022
MAPK1,NTM,0.289829742241213,1.74952252482795e-13,0.3763746090504877,eg,0.09577041205223313
MAPK1,PDGFA,0.107642369730498,0.00725657702214934,0.38497693000742045,eg,0.09795971426087624
MAPK1,PLOD3,0.365034553605928,5.21508094533542e-21,0.34092339297918334,eg,0.08674803006572511
MAPK1,PLP1,0.47560592678474,2.2736777058941e-36,0.36190863483728686,eg,0.09208880223394204
MAPK1,PPIE,-0.0416002651781495,0.300653631628798,0.382660274725297,eg,0.09737012238779807
MAPK1,PRR4,0.282379744979208,7.54948168086919e-13,0.34528002440365474,eg,0.08785679860012306
MAPK1,RHOJ,0.448162841863974,5.19057280187059e-32,0.5013587389859074,eg,0.12757904057038089
MAPK1,ROPN1,0.493018075658161,2.3944965038693e-39,0.3170886405472878,eg,0.08068205363879853
MAPK1,ROPN1B,0.46897714161035,2.79264818293429e-35,0.6469953958565217,eg,0.16464376486310484
MAPK1,S100B,0.489960222855729,8.21460000681606e-39,0.5703597992261216,eg,0.14513990284684264
MAPK1,SCN1B,0.234490446062472,3.33178915680005e-9,0.3695669065192504,eg,0.09403784263729964
MAPK1,SDC3,0.319147533001107,3.60306019346148e-16,0.35107625085978855,eg,0.08933194599880069
MAPK1,SERPIND1,0.28630452940289,3.51353054203565e-13,0.3486964320178163,eg,0.08872627891511656
MAPK1,SERPINE2,0.342473608341804,1.5745005366726e-18,0.6501467023924586,eg,0.16544577659851656
MAPK1,SLC20A1,0.309810953445849,2.78708651633849e-15,0.3453557333333522,eg,0.08787606662416338
MAPK1,SLC45A2,0.454348497217183,5.8489942238888e-33,0.35451704409160545,eg,0.09020763248615851
MAPK1,SNX10,0.233584320520305,3.84224289504468e-9,0.30220654009810893,eg,0.07689453913593894
MAPK1,SOX10,0.515736306693481,1.68831884319174e-43,0.6513420039335579,eg,0.1657499824421516
MAPK1,SPHK1,0.141247624436809,4.14781130243466e-4,0.3422270996585365,eg,0.08707982516228337
MAPK1,SPRY4,0.352770801423964,1.23031644674421e-19,0.3292822845567867,eg,0.083785352375855
MAPK1,TDG,-0.201840975847777,3.93635541302207e-7,0.3626494475918212,eg,0.09227734007248735
MAPK1,TOR1AIP1,0.201430593714236,4.16012472961306e-7,0.36978991521383886,eg,0.09409459864885204
MAPK1,TRIM51,0.506597768148198,8.61325519663027e-42,0.3642793780245112,eg,0.09269215955133357
MAPK1,TRPV2,0.347635544912161,4.43882924894102e-19,0.3117918569337649,eg,0.0793340151127023
MAPK1,TUBD1,-0.218191290424314,3.9593010309216e-8,0.576760151125415,eg,0.14676880098019157
MAPK1,UCN2,0.41068143409844,1.14988956325362e-26,0.6975732460166946,eg,0.17751589549139152
MAPK1,UQCC3,-0.143692122031496,3.27856683960483e-4,0.44242553762568676,eg,0.1125804618674602
MAPK1,YBX2,-0.119369903433881,0.00288861918582374,0.3528851612937772,eg,0.08979231612776889
MAPK1,ZMAT3,0.262040586250453,3.28683502435638e-11,0.3229910182445719,eg,0.0821842166705668
MAPK14,ACTC1,0.154846729885839,1.06897219858551e-4,0.33671197436125866,eg,0.08567621838514458
MAPK14,AKAP2,0.206532599550688,2.07509712575281e-7,0.3803576930075588,eg,0.09678411225571124
MAPK14,ANKRD33B,0.188414172429621,2.26509407452289e-6,0.370222915956906,eg,0.09420479791808263
MAPK14,CENPP,0.225764373116673,1.28322014879393e-8,0.33500990691004545,eg,0.08524303993843742
MAPK14,CLPTM1L,0.213695095460303,7.5840251443163807e-08,0.3983573131882852,eg,0.101365039706999
MAPK14,COG7,-0.0842432037395993,0.0358316912064151,0.35614476845111726,eg,0.09062189051642526
MAPK14,CPA5,0.189504089989091,1.97403247629916e-6,0.29721104890448335,eg,0.07562317993436815
MAPK14,CRY1,0.0106944943415397,0.790257623058827,0.32833715554893306,eg,0.0835448157771038
MAPK14,CSTB,-0.111965004915145,0.00521700753251731,0.3468452537166531,eg,0.08825515155732336
MAPK14,DRG2,0.080966201775902,0.0437044335195119,0.32512984945976553,eg,0.08272855208036857
MAPK14,DYSF,0.114381125519058,0.00431736115003506,0.2903141475334297,eg,0.07386790929519577
MAPK14,EVI2A,0.194687842564828,1.01517101042605e-6,0.35482821457458164,eg,0.09028682579097182
MAPK14,FLNC,0.124802538071819,0.00183329823346267,0.3370028937353725,eg,0.08575025775562066
MAPK14,FSCN1,-0.0949376109718552,0.0179613695179497,0.3580732376196665,eg,0.09111268850351993
MAPK14,GCHFR,-0.129343576731451,0.00123655949160868,0.41739972402532954,eg,0.10621135877741596
MAPK14,GID4,0.150765919216084,1.62546459219682e-4,0.41434625057080615,eg,0.10543424569229749
MAPK14,GPR176,0.0618472356877077,0.123659324192953,0.2932802512474667,eg,0.07462278666430536
MAPK14,GTPBP6,0.0754908719070483,0.0600922561483354,0.3248646336816842,eg,0.08266105430951959
MAPK14,HECA,0.203223326535024,3.2647118933052e-7,0.3856236163242302,eg,0.09812429679491315
MAPK14,HEXIM2,-0.210786918297782,1.14614940433738e-7,0.4492810444567755,eg,0.11432519754075249
MAPK14,HIST1H2AJ,0.0978782053013233,0.0146848495157769,0.35200104485068845,eg,0.08956730730849297
MAPK14,IDH1,-0.219720478315669,3.16387758219764e-8,0.31144255289360223,eg,0.07924511676649497
MAPK14,LIMS2,0.147353837387219,2.28906237112373e-4,0.32401216503440605,eg,0.08244409989667813
MAPK14,LRRK1,0.0974813186241141,0.0150939225755125,0.31313889217356083,eg,0.07967683738594342
MAPK14,MTRR,0.181072704382027,5.60398547522594e-6,0.33352630618690876,eg,0.08486546156672019
MAPK14,NLN,0.0689643806462075,0.0859488720044534,0.32887840927411643,eg,0.08368256557531673
MAPK14,NMT2,0.109432942045219,0.00633798751320494,0.47161392283853315,eg,0.12000894500975803
MAPK14,NTMT1,0.161996727915068,5.00010042666988e-5,0.4691343686674312,eg,0.11937789515118831
MAPK14,NUP85,0.136050255389286,6.75481305411831e-4,0.32475993788041174,eg,0.08263440908782779
MAPK14,PDCD1LG2,0.14847509044178,2.04715381561491e-4,0.3673996520671454,eg,0.09348627347562344
MAPK14,PLLP,-0.185531987649688,3.24628183226545e-6,0.29722899530487273,eg,0.07562774731731124
MAPK14,PM20D2,0.176061348886995,1.01898719247414e-5,0.31174770369948984,eg,0.07932277805542427
MAPK14,PRPSAP2,0.123052019638161,0.00212669290743526,0.34890441348306883,eg,0.08877921047666998
MAPK14,QSOX2,0.221195195557507,2.54459037218655e-8,0.5136871163559669,eg,0.13071662912821128
MAPK14,RGPD2,0.0648066971396821,0.106653907244879,0.326240079107428,eg,0.08301110701314746
MAPK14,SLC22A18,-0.228329349084824,8.68154279799853e-9,0.35428502624436536,eg,0.0901485836331861
MAPK14,SLC29A2,-0.113323292804867,0.00469239645075304,0.31486740534062185,eg,0.08011674630276494
MAPK14,SNAPC1,0.0406276933825106,0.31210523729402,0.31721795027108707,eg,0.08071496313675032
MAPK14,SNX33,-0.138111418777919,5.57815085652644e-4,0.3706045653395839,eg,0.09430192819729533
MAPK14,SPATS2,0.0958073226140806,0.0169315045643063,0.3038030192066709,eg,0.07730084520797761
MAPK14,SRD5A3,-0.170797852675595,1.87593970828217e-5,0.4145223448057238,eg,0.10547906191100924
MAPK14,ST6GALNAC4,0.1789986701988,7.19177108663458e-6,0.32248163898499727,eg,0.08205457896655566
MAPK14,TIAM2,0.0962519326351567,0.0164252754062874,0.6119205698225151,eg,0.15571717464536394
MAPK14,TLE6,-0.117857858450844,0.00326792866913477,0.3284123811124734,eg,0.08356396078380952
MAPK14,TTC8,-0.207734929654484,1.75682525356553e-7,0.3468302955238487,eg,0.08825134467721416
MAPK14,UBQLN1,0.165220282448396,3.51201262638921e-5,0.2985003219975776,eg,0.07595130166388588
MAPK14,UGCG,0.0786899077607252,0.0499920880997787,0.3585226994575278,eg,0.09122707714342967
MAPK14,ZNF107,0.145130694246698,2.84984354071926e-4,0.46549088185438064,eg,0.1184506228758444
MASTL,AKAP9,-0.0628141297742554,0.117885510303908,0.0680377825780859,eg,0.017298276615574364
MASTL,ECPAS,-0.0668142880695508,0.0962107658317107,0.05264159929031027,eg,0.013379927341540792
MASTL,ERG,-0.223029634201097,1.93649599166067e-8,0.06381411176841427,eg,0.016223346735779156
MASTL,GHRHR,-0.375795247268413,2.90365784495736e-22,0.04912649037661109,eg,0.012485327413578252
MASTL,PALB2,0.180227986753117,6.20540297886182e-6,0.06769387209068016,eg,0.01721075093576976
MASTL,PDE9A,-0.139212968388552,5.03035137732741e-4,0.08128568599954224,eg,0.02066988578543571
MASTL,PPP2R2A,0.316687437766064,6.22049423610269e-16,0.06763965907165957,eg,0.01719695364979622
MASTL,REXO2,-0.0709606494572446,0.0772289828937075,0.05416941163262422,eg,0.01376875762957189
MASTL,TRPT1,-0.145303003011639,2.80216231598655e-4,0.09473987668613307,eg,0.02409399534065061
MBD4,CHMP5,0.0747599359524934,0.0626227389081693,0.6323259194742681,eg,0.1609103634701444
MBD4,CYB561D1,0.056112983366269,0.162530404737933,0.6127425155034278,eg,0.15592636092237175
MBD4,GFM1,-0.0106774669013754,0.790583804530223,0.4311632389816067,eg,0.1097141917736884
MBD4,HMOX2,0.00764229849131191,0.8492588437184,0.5380964577117544,eg,0.1369288392060835
MBD4,JPT2,0.0432944033634669,0.281380916068643,0.5173981679630514,eg,0.1316610967341579
MBD4,KIAA0586,-0.0763949367881063,0.057080005996707,0.4633633517810008,eg,0.11790916362177516
MBD4,TELO2,0.0203898095893205,0.612056279646304,0.4923526259665817,eg,0.12528697274087158
MCL1,ABCC10,0.167931422369832,2.59579551683659e-5,0.22433749915031492,eg,0.05707676388837228
MCL1,ABLIM1,-0.179910400390438,6.4470700677972e-6,0.22210744448472242,eg,0.056509211988225866
MCL1,ACTN4,-0.244932161324477,6.17703163863197e-10,0.2196146656835044,eg,0.05587479644357369
MCL1,ADAMTS9,-0.224748939635579,1.49598360157575e-8,0.22243759283645329,eg,0.056593235186063164
MCL1,ANXA11,-0.159588768080045,6.48178031416211e-5,0.2305951405540515,eg,0.05866934200940322
MCL1,ANXA2,-0.199879347269435,5.1218069619307e-7,0.21273630897051135,eg,0.05412424544472324
MCL1,ANXA4,-0.262054037319635,3.27898269014829e-11,0.23188725066749488,eg,0.058998185764400746
MCL1,ARHGEF28,-0.311464265583859,1.95029416561844e-15,0.3507681284276974,eg,0.08925352842702129
MCL1,ARSJ,-0.218188380622047,3.9609848563488403e-08,0.2631891117943865,eg,0.06696455135838787
MCL1,ASAP2,-0.260163994041622,4.58272844938785e-11,0.22215615749637774,eg,0.05652160951495622
MCL1,B3GALT5,-0.279157295450717,1.40202570515797e-12,0.4869631468865571,eg,0.12391534309436038
MCL1,BAIAP2,-0.261133664247784,3.86083012659863e-11,0.2671870582967734,eg,0.0679820340995612
MCL1,BAK1,0.239553920372853,1.48603275285065e-9,0.500108033871281,eg,0.1272607344430553
MCL1,BCL2L1,-0.421797639142244,3.50472535101003e-28,1.5768495806731795,eg,0.4012929006866773
MCL1,BDKRB2,0.094974066630305,0.0179171258020196,0.2302195789213835,eg,0.05857376107072422
MCL1,BIN1,-0.265424570515251,1.79301137211232e-11,0.293638682602038,eg,0.07471400792425817
MCL1,C19orf33,-0.267919260627724,1.14065304621764e-11,0.3720455680241781,eg,0.09466866531113205
MCL1,CAPRIN2,-0.237785887606496,1.97412875619444e-9,0.2219689130048691,eg,0.056473955541003325
MCL1,CBWD1,0.188806227918742,2.15595467009619e-6,0.24621315828283688,eg,0.06264414844588019
MCL1,CCDC117,0.247199711887859,4.23938683059026e-10,0.2661986002890281,eg,0.06773047021228683
MCL1,CCDC198,-0.308345851514236,3.81712042890765e-15,0.40475162470644405,eg,0.10299240055525649
MCL1,CDCP1,-0.275024116479066,3.0652903571398e-12,0.23902935379234969,eg,0.06081586057842869
MCL1,CDKN2A,0.140958126724007,4.26390568699896e-4,0.2279938834748209,eg,0.058007318597661256
MCL1,CDYL,0.154712777888489,1.08396092594203e-4,0.20897452961772903,eg,0.05316686755953318
MCL1,CFLAR,-0.160877984527499,5.64348240950485e-5,0.23179450718369718,eg,0.0589745824235196
MCL1,COL3A1,0.176594875344019,9.56893653851396e-6,0.2060157124862886,eg,0.05241384463545674
MCL1,COL5A1,0.0982642656213935,0.0142963211100664,0.21247146701556174,eg,0.054056842812362116
MCL1,CXCL3,-0.157897830924013,7.76039860404685e-5,0.2410694844330016,eg,0.06133507655977384
MCL1,DCBLD2,-0.308013668500832,4.09824350582664e-15,0.3633173351662473,eg,0.09244731835499237
MCL1,DDI2,0.194826869801566,9.96977607507761e-7,0.21050618474675548,eg,0.05355667584193105
MCL1,DMTN,-0.29054993454535,1.51541085678849e-13,0.47819303409311625,eg,0.12168333763852403
MCL1,DNTTIP1,-0.218964756125398,3.53543323021813e-8,0.33285526793587045,eg,0.08469468143279618
MCL1,DUSP4,-0.1856797595255,3.18735856364119e-6,0.23949481761020702,eg,0.06093432174368634
MCL1,EREG,-0.278931604839071,1.46370551879781e-12,0.29588809854081505,eg,0.07528648729436964
MCL1,ETV1,-0.162218128613114,4.88128379766148e-5,0.26963857705925276,eg,0.06860594890907556
MCL1,FAM149A,-0.240606792467471,1.25345678429315e-9,0.3469409962809515,eg,0.08827951816821
